r_obr_A,r_oh_A,theta_deg,nbf,t1_s,e_hf_Ha,e_ccsd_Ha,e_ccsdt_Ha,omega_app_eV,root0_sym,gap_any_eV,gap_app_eV,w1,status,wall_s
2.35,0.85,75.0,87,0.009930287412659413,-2679.825234954678,-2680.3868330932373,-2680.4150862161496,0.872374874135721,"A""",0.5830695793173654,1.1843850749795914,0.9093,ok,474.74
2.35,0.8,125.0,87,0.010900594636226744,-2679.7934158023954,-2680.353298632971,-2680.3820943191554,0.7227007168717348,"A""",0.14700901692671045,1.0889435553380646,0.9018,ok,504.26
2.35,0.8,135.0,87,0.013195549355697759,-2679.7816159631175,-2680.3434439174343,-2680.3734818982416,0.5709691556952653,A',-0.014377793522026316,1.090600491673937,0.8968,warn:Ap_below,505.44
2.35,0.85,80.0,87,0.009696958779158117,-2679.828271317144,-2680.389070258669,-2680.417109209873,0.9032969955725053,"A""",0.5522678630681401,1.1710455390874923,0.9091,ok,518.43
2.35,0.85,135.0,87,0.013134330657983589,-2679.802383887026,-2680.365661190916,-2680.3959692071526,0.5629575734698196,A',-0.005752829883525415,1.0969326499307088,0.8968,warn:Ap_below,290.06
2.35,0.85,85.0,87,0.009511633073505834,-2679.8303097589887,-2680.3904628653386,-2680.418344975719,0.9238181080653277,"A""",0.5233717260394912,1.1589932291550074,0.9089,ok,514.22
2.35,0.85,90.0,87,0.009375583375170655,-2679.831375587929,-2680.3910508706313,-2680.418835894531,0.9339424518111042,"A""",0.4947476139027423,1.1478423594716178,0.9087,ok,518.4
2.35,0.85,95.0,87,0.009294149299761021,-2679.8314973717333,-2680.3908724812686,-2680.418622537257,0.9336550156815878,"A""",0.4645663914621599,1.1373796837451366,0.9083,ok,524.98
2.35,0.85,100.0,87,0.009276639613610017,-2679.8307058969676,-2680.3899635870084,-2680.4177434386525,0.9229481252994186,"A""",0.430856818126536,1.1275440366729943,0.9078,ok,523.86
2.35,0.85,110.0,87,0.00949568101417821,-2679.8265112058452,-2680.386081943495,-2680.4141298272593,0.8703707945282175,"A""",0.3452694033563489,1.1101790962753262,0.9062,ok,472.53
2.35,0.85,115.0,87,0.009779952228701988,-2679.823173067806,-2680.3831658802546,-2680.4114622891298,0.828638893286309,"A""",0.29067399665440097,1.1031621573360475,0.9051,ok,461.44
2.35,0.85,125.0,87,0.010887753716679653,-2679.8141865955004,-2680.3755198653453,-2680.404585464704,0.7150135628886034,"A""",0.1564659762964702,1.094539322098103,0.9018,ok,453.52
2.35,0.9,135.0,87,0.013150391093298084,-2679.8127743199198,-2680.377624452134,-2680.408225082676,0.5545222165882107,"A""",0.0037307405075453315,1.1031688966933988,0.8968,ok,292.24
2.35,0.85,120.0,87,0.010227360389814345,-2679.819052684784,-2680.379635665371,-2680.4082673162115,0.7767839255089792,"A""",0.22758930975881986,1.0977779305700233,0.9036,ok,475.14
2.35,0.85,130.0,87,0.011827234681420775,-2679.808615171153,-2680.370850011321,-2680.4004657135724,0.6436132028720434,"A""",0.07826758433660297,1.0940403229478608,0.8996,ok,466.83
2.35,0.9,75.0,87,0.010214513814028976,-2679.835741827608,-2680.3988769316325,-2680.427427936716,0.8690769378623789,"A""",0.6004688039296097,1.1921183311891166,0.91,ok,463.97
2.35,0.9,80.0,87,0.009934570834611097,-2679.8387146399236,-2680.4010918230683,-2680.429430430117,0.8994154377538318,"A""",0.5673176272882972,1.1771291408741325,0.9096,ok,478.96
2.35,0.9,95.0,87,0.009447209037745987,-2679.8418554703385,-2680.402847291684,-2680.4308941199783,0.9278268647635073,"A""",0.47653271471935915,1.1414852952655055,0.9085,ok,475.11
2.35,0.9,115.0,87,0.009861180781230505,-2679.8335313783455,-2680.3951221420193,-2680.4237104012423,0.8210080175223979,"A""",0.30134653718845184,1.1079036530426416,0.9051,ok,427.16
2.35,0.9,100.0,87,0.009410223757143515,-2679.841056555311,-2680.4019299825436,-2680.4300050277716,0.9165710034909053,"A""",0.44241416564845437,1.1315798736432243,0.908,ok,483.29
2.35,0.9,120.0,87,0.010291161733487186,-2679.829418726964,-2680.391591822039,-2680.4205148948445,0.7688465614977757,"A""",0.23797741583210807,1.1029233685470714,0.9037,ok,433.44
2.35,0.9,125.0,87,0.010934280891087712,-2679.8245611658017,-2680.387477183558,-2680.41683416388,0.7068279254190981,"A""",0.16657053012785297,1.1001025783058493,0.9018,ok,429.01
2.35,0.9,85.0,87,0.009714215504900049,-2679.8407106695745,-2680.4024652269354,-2680.4306468312466,0.9192705626577037,"A""",0.5369013674637932,1.1640265349211707,0.9093,ok,509.79
2.35,0.9,110.0,87,0.009594197771664613,-2679.8368635599627,-2680.398039693417,-2680.4263802199494,0.8630993126652182,"A""",0.3562272433529535,1.1145743454262924,0.9063,ok,457.52
2.35,0.9,105.0,87,0.009452944187642217,-2679.839382400615,-2680.4003178703892,-2680.428489331869,0.8949811836547156,"A""",0.4028918748387832,1.1225577626178702,0.9072,ok,473.44
2.35,0.95,110.0,87,0.009728694643913604,-2679.839727787822,-2680.4026244964357,-2680.43127763974,0.8553236875853412,"A""",0.3674373537685968,1.1189038402826923,0.9064,ok,268.64
2.35,0.9,90.0,87,0.009550960113958746,-2679.8417494559258,-2680.4030375968405,-2680.431120950889,0.928730582878772,"A""",0.5073156213189307,1.1522545639218107,0.909,ok,521.11
2.35,0.9,130.0,87,0.011857438977103552,-2679.818998171624,-2680.3828097406913,-2680.4127172136664,0.6352535050936251,"A""",0.08807866521817509,1.0999857703188243,0.8996,ok,434.86
2.35,0.95,85.0,87,0.009939157479844371,-2679.8436139840005,-2680.4070854745214,-2680.4355890055713,0.9138179664418432,"A""",0.550224673548688,1.1689549109311999,0.9097,ok,484.79
2.35,0.95,90.0,87,0.009747065217787463,-2679.844621606173,-2680.4076406096833,-2680.436043738241,0.9227317261994145,"A""",0.5197285691830119,1.1565474864144158,0.9093,ok,463.62
2.35,0.95,75.0,87,0.010538229065877284,-2679.838781659598,-2680.40355413006,-2680.4324283639085,0.8644799579964418,"A""",0.6177096203515211,1.1999680119661982,0.9106,ok,517.11
2.35,0.95,80.0,87,0.010200098878321226,-2679.8416708469044,-2680.405736444222,-2680.434398458902,0.894467769518071,"A""",0.5821579860219906,1.1831715032403203,0.9102,ok,520.08
2.35,0.95,120.0,87,0.01040653375225064,-2679.8323112298967,-2680.396184427316,-2680.4254191236855,0.7604916177570729,"A""",0.2488638791656171,1.108002640632528,0.9037,ok,447.97
2.35,1.0,85.0,87,0.010185322521487024,-2679.8411510804735,-2680.4064308473744,-2680.4352780785593,0.9075729979204493,"A""",0.5632068696782175,1.1737351476782432,0.9101,ok,313.12
2.35,0.95,115.0,87,0.009985666701983175,-2679.8364084678133,-2680.3997099660023,-2680.4286100982663,0.81291874725346,"A""",0.3123934847412064,1.112583620217943,0.9052,ok,476.23
2.35,0.95,95.0,87,0.00962215690101444,-2679.8447119282823,-2680.4074392195566,-2680.4358035714313,0.9213034293506036,"A""",0.4884207209557717,1.1454802776282964,0.9088,ok,532.03
2.35,0.95,130.0,87,0.011958600412790699,-2679.8219250838833,-2680.38741651961,-2680.417636758243,0.6265512967878712,"A""",0.09862991721878955,1.105827193288502,0.8996,ok,459.47
2.35,0.95,125.0,87,0.011041638446076378,-2679.8274705853482,-2680.3920761613736,-2680.421745044851,0.6982630790368277,"A""",0.17729605781923782,1.105585452663794,0.9019,ok,461.2
2.35,0.95,100.0,87,0.009569029924528436,-2679.8439084262345,-2680.406515932292,-2680.434906463465,0.909573636494183,"A""",0.45399848442382246,1.1355215784208739,0.9081,ok,540.79
2.35,0.95,135.0,87,0.013248531393315072,-2679.8157184115016,-2680.382240385404,-2680.413155389361,0.5457842541137219,"A""",0.01406870991889589,1.1092684021069252,0.8969,ok,469.34
2.35,0.95,105.0,87,0.009598527975586078,-2679.8422376415706,-2680.4049017910897,-2680.4333870901983,0.8875676344635445,"A""",0.4142694598682962,1.1266270756837056,0.9074,ok,543.97
2.35,1.0,80.0,87,0.010495262397919177,-2679.8392722410763,-2680.4051108071985,-2680.4341194545063,0.888550635921088,"A""",0.5966128751757848,1.1891393461665367,0.9106,ok,446.7
2.35,1.0,75.0,87,0.010908059435992453,-2679.8364886939667,-2680.402971033072,-2680.4321936083675,0.8586460478064921,"A""",0.6345207656149591,1.2079276253375335,0.9113,ok,467.64
2.35,1.05,90.0,87,0.010192583904105322,-2679.8358089912053,-2680.402559432113,-2680.431664356459,0.9088461213945455,"A""",0.5436322091569421,1.1645813755580416,0.9098,ok,324.34
2.35,1.0,110.0,87,0.009897281946836431,-2679.837233963902,-2680.401945657135,-2680.4309310345043,0.8471570581590522,"A""",0.37882960112254305,1.123115503955811,0.9065,ok,397.92
2.35,1.0,115.0,87,0.010152386585694445,-2679.8339342993286,-2680.3990390927574,-2680.428270871942,0.8044828902655713,"A""",0.323751592374499,1.1171490308681877,0.9053,ok,430.26
2.35,1.0,100.0,87,0.00974993120323665,-2679.841391933355,-2680.4058300627335,-2680.434555817739,0.9020737222884794,"A""",0.4655210011912946,1.1393199045100213,0.9083,ok,489.65
2.35,1.0,120.0,87,0.010573544857548894,-2679.8298601081474,-2680.395523764374,-2680.4250901441796,0.7518305315035944,"A""",0.2601916555921728,1.1129626928947103,0.9038,ok,435.97
2.35,1.0,125.0,87,0.011211189171292331,-2679.8250447888217,-2680.391427723675,-2680.4214289948136,0.6894307647805629,"A""",0.18859282160664714,1.1109363403485275,0.9019,ok,436.66
2.35,1.0,130.0,87,0.012133602338193848,-2679.8195259490203,-2680.386782100586,-2680.417336203235,0.6176208256442115,"A""",0.10988006747678288,1.1115162917268042,0.8997,ok,439.93
2.35,1.0,95.0,87,0.009815968525653557,-2679.8421973855307,-2680.406756519536,-2680.435458492305,0.91420410015215,"A""",0.5001385179342688,1.1493163173534486,0.909,ok,513.0
2.35,1.0,105.0,87,0.009771571636045136,-2679.839729022188,-2680.404217657152,-2680.433036377886,0.879711958842777,"A""",0.42570808402374866,1.130568227102961,0.9075,ok,487.61
2.35,1.0,90.0,87,0.009961369543235074,-2679.8421229545743,-2680.406967690221,-2680.4357113439546,0.916064278826121,"A""",0.5318741425313396,1.160674389351398,0.9095,ok,531.09
2.35,1.05,85.0,87,0.01045345070321879,-2679.834877774651,-2680.40204117804,-2680.4312539261773,0.9006495766062179,"A""",0.575702387539475,1.1783146383277074,0.9104,ok,453.8
2.35,1.05,75.0,87,0.01133508564739359,-2679.830421077842,-2680.3986655813796,-2680.4282622191695,0.8516387625656977,"A""",0.6505345824812405,1.2159798330264417,0.9119,ok,480.25
2.35,1.05,130.0,87,0.012385119606859644,-2679.813355872741,-2680.3824519223213,-2680.413361956755,0.6085705876044712,"A""",0.12175727639265965,1.1170079357415765,0.8997,ok,284.63
2.35,1.05,80.0,87,0.010824536159777324,-2679.8330753356295,-2680.400753818013,-2680.4301325662504,0.8817635431797578,"A""",0.6104832208975142,1.194988174488729,0.9111,ok,496.9
2.35,1.05,100.0,87,0.009950474283644248,-2679.835062168991,-2680.401413978578,-2680.4304948234962,0.8941851207891578,"A""",0.4768864981801608,1.1429213611694395,0.9084,ok,480.58
2.35,1.05,95.0,87,0.010026461280159056,-2679.835867122053,-2680.402340356273,-2680.431400084475,0.9066455700993846,"A""",0.5115788559862948,1.152939944085587,0.9092,ok,521.07
2.35,1.05,110.0,87,0.01009843831095995,-2679.8309368863056,-2680.397545622512,-2680.426883237665,0.8387068394347835,"A""",0.39031410820666773,1.1271557306466207,0.9066,ok,414.22
2.35,1.05,115.0,87,0.010360648637031561,-2679.8276636144287,-2680.394652546993,-2680.4242362627324,0.7958068421826098,"A""",0.3353337383005292,1.1215463329412858,0.9053,ok,429.46
2.35,1.05,120.0,87,0.010792417635579043,-2679.823620135574,-2680.3911535524485,-2680.421072324656,0.7429696161652327,"A""",0.2718769983205558,1.1177506529438404,0.9038,ok,451.53
2.35,1.1,115.0,87,0.010610267817588212,-2679.818736345762,-2680.3876873414383,-2680.417644494909,0.7869892947298748,"A""",0.34702716126558397,1.1257250125247538,0.9054,ok,279.83
2.35,1.05,105.0,87,0.009969858771343567,-2679.83341147119,-2680.3998074764,-2680.428979467541,0.871524534518722,"A""",0.43711194848409374,1.134328016770356,0.9076,ok,484.79
2.35,1.05,135.0,87,0.013708864322092652,-2679.8072136575147,-2680.3773142958607,-2680.4089250872357,0.5278505435778577,"A""",0.037155657732974454,1.1208930933177579,0.897,ok,456.17
2.35,1.05,125.0,87,0.011444275061029891,-2679.8188386713728,-2680.3870764057333,-2680.4174313510603,0.6804383294628075,"A""",0.20038168771680417,1.1161052160405487,0.902,ok,482.68
2.35,1.1,75.0,87,0.011835716436725163,-2679.821721416046,-2680.391768228001,-2680.4217660959403,0.8435170080094119,"A""",0.6652625750362605,1.2241028217695735,0.9125,ok,488.5
2.35,1.1,85.0,87,0.010746186819810433,-2679.8259348188503,-2680.395049766468,-2680.4246505645597,0.8931574226733207,"A""",0.5875686012165823,1.1826385306431124,0.9107,ok,493.8
2.35,1.1,80.0,87,0.011195888935397857,-2679.8242213758335,-2680.3937974839378,-2680.4235707552098,0.8742023007990819,"A""",0.6235498449294622,1.2006694104223974,0.9115,ok,500.01
2.35,1.1,90.0,87,0.01044069606790237,-2679.8268202746785,-2680.39555011941,-2680.425037699862,0.9011895702928457,"A""",0.5548861683722319,1.1682140524783773,0.91,ok,531.03
2.35,1.15,110.0,87,0.010596255148531806,-2679.811192701481,-2680.3818339761356,-2680.4119408277584,0.821344818145444,"A""",0.4131031850090077,1.1345213845587059,0.9066,ok,285.67
2.35,1.1,95.0,87,0.010252457648594072,-2679.826861551934,-2680.3953256349087,-2680.424763922893,0.8987368178279891,"A""",0.5226353801979067,1.1562992228243636,0.9093,ok,527.83
2.35,1.1,120.0,87,0.01106376784341629,-2679.814731277137,-2680.3842115123703,-2680.4145047950888,0.7340080605503653,"A""",0.28380608515830075,1.12231914270372,0.9038,ok,425.58
2.35,1.1,110.0,87,0.010331476607186342,-2679.8219765334497,-2680.390560810982,-2680.420271691061,0.8300730849150987,"A""",0.40178334100191687,1.1309731245273167,0.9066,ok,461.8
2.35,1.1,105.0,87,0.01019210804818227,-2679.824425085552,-2680.392807142778,-2680.422353125306,0.863107721462773,"A""",0.44837351028142264,1.1378540973555886,0.9077,ok,477.01
2.35,1.1,100.0,87,0.010169444988463484,-2679.826059390673,-2680.3944031450233,-2680.423859717902,0.8860137738918821,"A""",0.4879873517598821,1.146274505451579,0.9085,ok,542.21
2.35,1.1,125.0,87,0.011742387607704715,-2679.8099923274312,-2680.3801607291393,-2680.4108922458995,0.6713861858727079,"A""",0.21255042098709923,1.1210488643352965,0.902,ok,422.02
2.35,1.1,135.0,87,0.014079126267353186,-2679.7984608279294,-2680.3704592377967,-2680.402454806782,0.5188711966155545,"A""",0.049743141875948034,1.1263552597629891,0.8971,ok,417.09
2.35,1.1,130.0,87,0.012715702629157196,-2679.804555161767,-2680.375565402546,-2680.406855289636,0.5995030579014609,"A""",0.1341538271949583,1.1222665158342384,0.8998,ok,442.89
2.35,1.15,75.0,87,0.012432337417323044,-2679.8112316446964,-2680.3831146238767,-2680.413543236796,0.8343307079625203,"A""",0.6780928469430888,1.2322754567942835,0.9131,ok,445.63
2.35,1.15,80.0,87,0.011621394232275938,-2679.813551171825,-2680.385079613219,-2680.415273511205,0.8659555191958851,"A""",0.6355782151250361,1.2061340158561422,0.9119,ok,439.72
2.35,1.15,90.0,87,0.01070770016478024,-2679.8159972161543,-2680.386780385215,-2680.4166731978453,0.893198075105835,"A""",0.5655186400791434,1.171520010146461,0.9102,ok,475.67
2.35,1.15,85.0,87,0.011069183224718561,-2679.8151627153948,-2680.3862961005634,-2680.416308797819,0.885198208980142,"A""",0.5986617046507967,1.1866529279998008,0.911,ok,483.92
2.35,1.2,80.0,87,0.012117647839135739,-2679.801686842595,-2680.375222462009,-2680.405865588861,0.8571027649353363,"A""",0.6463321765349046,1.2113337873958057,0.9123,ok,305.53
2.35,1.15,100.0,87,0.010406328974948326,-2679.815223754893,-2680.385639459252,-2680.4154937089925,0.8776557056477235,"A""",0.498705829036715,1.149330402431255,0.9086,ok,461.28
2.35,1.15,115.0,87,0.01090175090007165,-2679.807992161224,-2680.378986697763,-2680.4093406762404,0.7781174195440164,"A""",0.35869294391961404,1.129641324779442,0.9054,ok,422.77
2.35,1.15,120.0,87,0.011388695868193978,-2679.8040331379457,-2680.37554142142,-2680.406233459325,0.7250329121495805,"A""",0.29583428607362044,1.1266276792940575,0.9038,ok,427.08
2.35,1.15,95.0,87,0.010494196192741861,-2679.8160209890343,-2680.386553929135,-2680.41639280602,0.8905817983916665,"A""",0.5331938270668658,1.1593409080327166,0.9094,ok,547.74
2.35,1.15,130.0,87,0.013127956064888946,-2679.7939634904837,-2680.366967673445,-2680.3986641069355,0.5905086807417806,"A""",0.14692323773246002,1.1272672175915222,0.8998,ok,434.7
2.35,1.15,125.0,87,0.012107351223099262,-2679.799345357149,-2680.371525111763,-2680.4026585239953,0.6623629419078716,"A""",0.22495166021286606,1.125733419170685,0.902,ok,464.59
2.35,1.15,105.0,87,0.010437933695154038,-2679.8136098350014,-2680.3840589805354,-2680.414001185207,0.8545532935929313,"A""",0.4593681864020639,1.1410998588571177,0.9077,ok,529.19
2.35,1.15,135.0,87,0.014547521446041696,-2679.7879277193324,-2680.361902195011,-2680.394311004209,0.5100111928759522,"A""",0.06285177065139606,1.1315623780907542,0.8971,ok,461.91
2.35,1.2,75.0,87,0.013153531378894237,-2679.7995748167973,-2680.3733242739795,-2680.4042165413416,0.8241168493058936,"A""",0.6883639465106702,1.2404779857309889,0.9136,ok,462.6
2.35,1.2,120.0,87,0.011769016033880147,-2679.792146389444,-2680.3657713597795,-2680.396889309047,0.7161177497051103,"A""",0.30778162071376325,1.1306419381408244,0.9038,ok,291.32
2.35,1.2,85.0,87,0.01143096401009222,-2679.8031834079375,-2680.376404394781,-2680.406854832087,0.8768647907968382,"A""",0.6088510376653514,1.190306106600324,0.9112,ok,476.42
2.35,1.2,110.0,87,0.01089370680250998,-2679.7992065608223,-2680.3719924787547,-2680.402520336298,0.8125972973705333,"A""",0.4241194784915971,1.1377594193575424,0.9066,ok,438.59
2.35,1.2,95.0,87,0.01075330008279649,-2679.803967285533,-2680.376651304719,-2680.4069145774893,0.8822659050461872,"A""",0.5431465661903766,1.162023009629515,0.9095,ok,518.13
2.35,1.2,90.0,87,0.010997486808173048,-2679.8039617474215,-2680.3768757203125,-2680.407198133526,0.8849650409442066,"A""",0.5754223516973713,1.1744505621188353,0.9103,ok,528.39
2.35,1.25,120.0,87,0.012207497364231336,-2679.7795304891865,-2680.355368936556,-2680.3869437667977,0.7073187650274069,"A""",0.31943001721096,1.1343392309067664,0.9038,ok,289.69
2.35,1.2,130.0,87,0.013624692090492026,-2679.7822012027823,-2680.357287690542,-2680.3894211317247,0.5816631192269558,"A""",0.1598755789741336,1.131995413661563,0.8998,ok,434.11
2.35,1.2,125.0,87,0.012541476972901111,-2679.7875182453786,-2680.3617980363974,-2680.3933619778572,0.6534421843096136,"A""",0.2373991543835654,1.1301337197607968,0.902,ok,464.46
2.35,1.25,75.0,87,0.014033279543191175,-2679.787212979885,-2680.3628562104054,-2680.3942497212993,0.8128993287055881,"A""",0.6955612282204134,1.2486892574828257,0.9141,ok,436.91
2.35,1.2,105.0,87,0.010708004504983083,-2679.8015871544235,-2680.3741900552836,-2680.4045527905023,0.8459402419349988,"A""",0.4699578743847956,1.1440230347643894,0.9077,ok,526.79
2.35,1.2,100.0,87,0.010661838456715637,-2679.803176938724,-2680.375749650212,-2680.4060254403234,0.8691947409995624,"A""",0.5089236135689781,1.152045925540277,0.9087,ok,540.27
2.35,1.2,115.0,87,0.01123654005191244,-2679.7960519646244,-2680.3691783248287,-2680.399955113576,0.7692650754511547,"A""",0.3701622844450685,1.1332562685261873,0.9054,ok,487.74
2.35,1.2,135.0,87,0.015117764704294554,-2679.7762345997025,-2680.3522727077716,-2680.385127670815,0.5013486761657785,"A""",0.07629058144456864,1.1365161200764322,0.8972,ok,478.55
2.35,1.25,85.0,87,0.011843238854359667,-2679.7904580468135,-2680.3658390191836,-2680.396755786217,0.8682403540360727,"A""",0.6180269997787956,1.1935471809538132,0.9114,ok,485.37
